estrato,region,r1a,r1a_esp,r1a_esp_cod,s13,s13_fonasa
330224,3,1,,,1,2.0
330224,3,1,,,1,2.0
330224,3,1,,,1,2.0
330224,3,1,,,1,2.0
330224,3,1,,,1,-88.0
730112,7,1,,,1,1.0
730112,7,1,,,1,1.0
730112,7,1,,,1,2.0
730112,7,1,,,1,2.0
730112,7,1,,,1,2.0
730112,7,1,,,1,2.0
730112,7,1,,,1,3.0
730112,7,1,,,1,2.0
730112,7,1,,,1,2.0
730112,7,1,,,1,2.0
730112,7,1,,,1,2.0
810312,8,1,,,1,2.0
810312,8,1,,,1,2.0
810312,8,1,,,1,2.0
810312,8,1,,,1,2.0
810312,8,1,,,1,1.0
810312,8,1,,,1,1.0
810312,8,1,,,1,2.0
810312,8,1,,,1,3.0
810312,8,1,,,1,2.0
810312,8,1,,,1,2.0
810312,8,1,,,1,1.0
810312,8,1,,,1,2.0
510514,5,1,,,2,
510514,5,1,,,2,
510514,5,1,,,2,
510514,5,1,,,1,2.0
510514,5,1,,,1,-88.0
510514,5,1,,,1,-88.0
510514,5,1,,,1,-88.0
510514,5,3,Venezuela,513.0,1,3.0
510514,5,3,Venezuela,513.0,1,-88.0
510514,5,3,Venezuela,513.0,1,-88.0
510514,5,3,Venezuela,513.0,1,3.0
510514,5,1,,,1,-88.0
510514,5,1,,,1,-88.0
510514,5,1,,,1,2.0
510514,5,1,,,1,2.0
510514,5,1,,,1,2.0
1610714,16,1,,,1,2.0
1610714,16,1,,,1,2.0
1610714,16,1,,,1,2.0
1610714,16,1,,,1,2.0
1610714,16,1,,,1,2.0
1610714,16,1,,,3,
1610714,16,1,,,3,
1610714,16,1,,,1,2.0
1610714,16,1,,,1,2.0
1610714,16,1,,,1,3.0
1610714,16,1,,,1,2.0
1610714,16,1,,,1,3.0
1610714,16,1,,,4,
1610714,16,1,,,1,1.0
1610714,16,1,,,4,
1610714,16,1,,,1,2.0
1610714,16,1,,,1,2.0
1610714,16,1,,,1,4.0
1610714,16,1,,,1,1.0
1610714,16,1,,,1,4.0
1610714,16,1,,,1,1.0
1610111,16,1,,,1,2.0
1610111,16,1,,,1,2.0
1610111,16,1,,,1,1.0
1610111,16,1,,,1,2.0
1610111,16,1,,,1,2.0
1610111,16,1,,,1,2.0
1610111,16,1,,,3,
1610111,16,1,,,1,1.0
1610111,16,1,,,1,1.0
1610111,16,1,,,1,2.0
1610111,16,1,,,1,1.0
1610111,16,1,,,1,1.0
1610111,16,1,,,1,1.0
1610111,16,1,,,1,2.0
1610111,16,1,,,1,2.0
1610111,16,1,,,1,2.0
1610111,16,1,,,1,4.0
1610111,16,1,,,1,4.0
1610111,16,1,,,1,4.0
1610111,16,1,,,1,4.0
1610111,16,1,,,1,3.0
1610111,16,1,,,1,3.0
1610111,16,1,,,1,1.0
1610111,16,1,,,1,1.0
1610111,16,1,,,1,3.0
1610111,16,1,,,1,1.0
1610111,16,1,,,1,2.0
910112,9,1,,,1,2.0
910112,9,1,,,2,
910112,9,1,,,2,
910112,9,1,,,1,3.0
910112,9,1,,,1,3.0
310112,3,1,,,1,2.0
310112,3,1,,,1,2.0
310112,3,1,,,1,1.0
310112,3,1,,,1,2.0
310112,3,1,,,1,3.0
310112,3,1,,,1,3.0
310112,3,1,,,1,1.0
310112,3,1,,,1,3.0
310112,3,1,,,1,4.0
310112,3,1,,,1,2.0
310112,3,1,,,1,4.0
310112,3,1,,,1,2.0
310112,3,1,,,1,2.0
310112,3,1,,,1,3.0
310112,3,3,Venezuela,513.0,1,-88.0
310112,3,3,Venezuela,513.0,1,-88.0
310112,3,3,Venezuela,513.0,1,-88.0
310112,3,3,Venezuela,513.0,1,2.0
310112,3,3,Venezuela,513.0,1,2.0
510112,5,1,,,1,-88.0
510112,5,1,,,1,1.0
510112,5,1,,,1,2.0
510112,5,1,,,1,1.0
510112,5,1,,,1,1.0
510112,5,1,,,1,1.0
510112,5,2,,,1,2.0
510112,5,1,,,1,1.0
510112,5,1,,,1,1.0
510112,5,1,,,1,2.0
510112,5,1,,,1,1.0
510112,5,1,,,1,2.0
811011,8,1,,,1,1.0
811011,8,1,,,1,1.0
811011,8,1,,,1,1.0
811011,8,1,,,1,4.0
811011,8,1,,,1,4.0
811011,8,1,,,1,2.0
811011,8,1,,,3,
811011,8,1,,,1,3.0
811011,8,1,,,3,
811011,8,1,,,3,
811011,8,1,,,3,
811011,8,1,,,2,
811011,8,1,,,2,
811011,8,1,,,1,2.0
811011,8,1,,,2,
811011,8,1,,,1,1.0
811011,8,1,,,1,2.0
811011,8,1,,,1,4.0
811011,8,1,,,1,4.0
811011,8,1,,,1,-88.0
811011,8,1,,,1,-88.0
811011,8,1,,,1,-88.0
811011,8,1,,,1,2.0
811011,8,1,,,1,2.0
831324,8,1,,,1,2.0
831324,8,1,,,1,1.0
831324,8,1,,,1,2.0
831324,8,1,,,1,3.0
831324,8,1,,,1,2.0
831324,8,1,,,1,2.0
831324,8,1,,,1,1.0
831324,8,1,,,1,1.0
831324,8,1,,,1,1.0
831324,8,1,,,1,2.0
831324,8,1,,,1,1.0
831324,8,1,,,1,1.0
831324,8,1,,,1,2.0
831324,8,1,,,1,2.0
831324,8,1,,,1,2.0
831324,8,1,,,1,2.0
1312212,13,1,,,2,
1312212,13,1,,,2,
1312212,13,1,,,2,
1312212,13,1,,,2,
1312212,13,1,,,1,4.0
1312212,13,1,,,2,
1312212,13,3,Colombia,505.0,1,3.0
1312212,13,1,,,1,1.0
1312212,13,1,,,1,2.0
1312212,13,1,,,1,2.0
1312212,13,1,,,1,2.0
1312212,13,1,,,1,2.0
1312212,13,1,,,1,2.0
1312212,13,1,,,1,2.0
1312212,13,3,Venezuela,513.0,1,2.0
1312212,13,3,Venezuela,513.0,1,2.0
1312212,13,1,,,1,4.0
1312212,13,1,,,1,1.0
1312212,13,1,,,1,2.0
1312212,13,1,,,1,1.0
1312212,13,1,,,1,3.0
1312212,13,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,3.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,2.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,2.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,2.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,-88.0
1510111,15,1,,,1,4.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,2.0
1510111,15,1,,,1,2.0
1510111,15,1,,,1,2.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,2.0
1510111,15,1,,,1,2.0
1510111,15,1,,,1,2.0
1510111,15,1,,,1,3.0
1510111,15,1,,,1,1.0
1510111,15,1,,,-88,
1510111,15,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,2.0
1510111,15,1,,,1,2.0
1310116,13,3,Venezuela,513.0,1,2.0
1310116,13,3,Venezuela,513.0,1,1.0
1310116,13,3,Venezuela,513.0,1,2.0
1310116,13,1,,,1,2.0
1310116,13,1,,,1,2.0
1310116,13,1,,,1,4.0
1310116,13,1,,,2,
1310116,13,1,,,1,4.0
1310116,13,1,,,2,
1310116,13,3,Venezuela,513.0,4,
1310116,13,3,Venezuela,513.0,1,4.0
1310116,13,3,Venezuela,513.0,4,
1310116,13,1,,,1,2.0
1310116,13,1,,,2,
1310116,13,1,,,1,3.0
1310116,13,1,,,1,4.0
410112,4,1,,,1,2.0
410112,4,1,,,1,2.0
410112,4,1,,,1,4.0
410112,4,1,,,1,4.0
410112,4,1,,,1,2.0
410112,4,1,,,1,2.0
410112,4,1,,,1,2.0
410112,4,1,,,1,3.0
410112,4,1,,,1,2.0
410112,4,1,,,1,3.0
410112,4,1,,,1,3.0
410112,4,1,,,1,2.0
410112,4,1,,,1,2.0
410112,4,1,,,1,2.0
410112,4,1,,,1,2.0
410112,4,1,,,1,2.0
530116,5,1,,,1,2.0
530116,5,1,,,2,
530116,5,1,,,2,
530116,5,1,,,1,2.0
530116,5,1,,,1,1.0
530116,5,1,,,1,1.0
530116,5,1,,,1,2.0
530116,5,1,,,1,2.0
530116,5,1,,,1,1.0
530116,5,1,,,1,1.0
530116,5,1,,,5,
530116,5,1,,,2,
530116,5,1,,,2,
530116,5,1,,,2,
530116,5,1,,,2,
530116,5,1,,,2,
530116,5,1,,,1,3.0
530116,5,1,,,1,2.0
530116,5,1,,,1,2.0
1310412,13,1,,,1,2.0
1310412,13,1,,,1,2.0
1310412,13,1,,,1,2.0
1310412,13,1,,,1,1.0
1310412,13,1,,,1,-88.0
1310412,13,1,,,1,-88.0
1310412,13,1,,,1,-88.0
1310412,13,1,,,1,2.0
1310412,13,1,,,1,-88.0
1310412,13,1,,,1,-88.0
1310412,13,1,,,1,2.0
1310412,13,1,,,1,2.0
1310412,13,1,,,4,
1310412,13,1,,,2,
1310412,13,1,,,2,
1310412,13,1,,,1,-88.0
1340112,13,1,,,1,2.0
1340112,13,1,,,1,2.0
1340112,13,1,,,1,1.0
1340112,13,1,,,1,2.0
1340112,13,1,,,1,2.0
1340112,13,1,,,1,2.0
1340112,13,3,Haití,413.0,1,1.0
1340112,13,1,,,1,1.0
1340112,13,3,Haití,413.0,1,-88.0
1340112,13,3,Haití,413.0,1,1.0
1340112,13,3,Haití,413.0,1,1.0
912011,9,1,,,1,2.0
912011,9,1,,,1,2.0
912011,9,1,,,1,2.0
912011,9,1,,,1,3.0
912011,9,1,,,1,2.0
912011,9,1,,,1,2.0
912011,9,1,,,1,2.0
912011,9,1,,,1,2.0
912011,9,1,,,1,2.0
912011,9,1,,,1,2.0
912011,9,1,,,1,2.0
912011,9,1,,,1,2.0
912011,9,1,,,1,2.0
912011,9,1,,,1,2.0
912011,9,1,,,1,2.0
911224,9,1,,,1,-88.0
911224,9,1,,,1,1.0
911224,9,1,,,1,1.0
911224,9,1,,,1,1.0
911224,9,1,,,1,1.0
911224,9,1,,,1,1.0
911224,9,1,,,1,1.0
911224,9,1,,,1,2.0
911224,9,1,,,1,2.0
911224,9,1,,,1,2.0
911224,9,1,,,1,2.0
911224,9,1,,,1,2.0
911224,9,1,,,1,1.0
911224,9,1,,,1,2.0
911224,9,1,,,1,1.0
911224,9,1,,,1,1.0
911224,9,1,,,1,1.0
911224,9,1,,,1,1.0
911224,9,1,,,1,2.0
911224,9,1,,,1,2.0
911224,9,1,,,1,2.0
911224,9,1,,,1,1.0
911224,9,1,,,1,1.0
911224,9,1,,,1,1.0
911224,9,1,,,1,1.0
911224,9,1,,,1,2.0
911224,9,1,,,1,2.0
911224,9,1,,,1,1.0
911224,9,1,,,1,1.0
911224,9,1,,,1,1.0
911224,9,1,,,1,1.0
911224,9,1,,,1,2.0
110112,1,1,,,2,
110112,1,1,,,2,
110112,1,1,,,-88,
110112,1,1,,,2,
110112,1,1,,,2,
110112,1,1,,,1,1.0
110112,1,1,,,1,-88.0
110112,1,1,,,1,-88.0
110112,1,1,,,1,1.0
110112,1,3,Argentina,501.0,4,
911814,9,1,,,1,2.0
911814,9,1,,,1,2.0
911814,9,1,,,2,
911814,9,1,,,1,1.0
911814,9,1,,,1,1.0
911814,9,1,,,1,1.0
911814,9,1,,,1,1.0
911814,9,1,,,1,-88.0
911814,9,1,,,1,-88.0
911814,9,1,,,1,-88.0
810812,8,1,,,1,2.0
810812,8,1,,,1,2.0
810812,8,1,,,1,2.0
810812,8,1,,,1,1.0
810812,8,1,,,1,1.0
810812,8,1,,,1,2.0
810812,8,1,,,1,2.0
810812,8,1,,,1,2.0
810812,8,2,,,1,2.0
810812,8,3,Venezuela,513.0,1,1.0
810812,8,3,Venezuela y Colombia,513.0,1,1.0
810812,8,3,Venezuela y Colombia,513.0,1,1.0
810812,8,1,,,1,1.0
810812,8,1,,,1,1.0
810812,8,1,,,1,1.0
810812,8,1,,,1,1.0
810812,8,1,,,1,1.0
1010112,10,1,,,1,1.0
1010112,10,3,Venezuela,513.0,1,2.0
1010112,10,1,,,1,1.0
1010112,10,1,,,1,1.0
1010112,10,1,,,1,1.0
1010112,10,1,,,1,1.0
1010112,10,1,,,1,1.0
1010112,10,1,,,1,1.0
1010112,10,1,,,1,3.0
1010112,10,1,,,1,2.0
1010112,10,1,,,1,1.0
1010112,10,1,,,1,1.0
1010112,10,1,,,1,1.0
1010112,10,1,,,1,1.0
1010112,10,1,,,1,1.0
1630117,16,1,,,1,2.0
1630117,16,1,,,1,2.0
1630117,16,1,,,1,2.0
1630117,16,1,,,1,2.0
1630117,16,1,,,1,1.0
1630117,16,1,,,1,1.0
1630117,16,1,,,1,2.0
1630117,16,1,,,1,2.0
1630117,16,1,,,1,2.0
1630117,16,1,,,1,1.0
1630117,16,1,,,1,1.0
1630117,16,1,,,1,2.0
1630117,16,1,,,1,4.0
220112,2,1,,,4,
220112,2,1,,,1,2.0
1410111,14,1,,,1,2.0
1410111,14,1,,,1,2.0
1410111,14,1,,,1,2.0
1410111,14,1,,,1,2.0
1410111,14,1,,,1,1.0
1410111,14,1,,,1,3.0
1410111,14,1,,,1,3.0
1410111,14,1,,,1,3.0
1410111,14,1,,,1,1.0
1410111,14,1,,,1,1.0
1410111,14,1,,,1,1.0
1410111,14,1,,,2,
1410111,14,1,,,1,4.0
1410111,14,1,,,1,1.0
1410111,14,1,,,1,2.0
1410111,14,1,,,2,
1410111,14,1,,,1,2.0
1410111,14,1,,,1,2.0
1020514,10,1,,,1,2.0
1020514,10,1,,,1,1.0
1020514,10,1,,,1,2.0
1020514,10,1,,,1,1.0
1020514,10,1,,,1,2.0
1020514,10,1,,,1,1.0
1020514,10,1,,,1,2.0
1020514,10,1,,,1,1.0
1020514,10,1,,,1,1.0
1020514,10,1,,,1,1.0
1020514,10,1,,,1,3.0
1020514,10,1,,,1,3.0
1020514,10,1,,,1,1.0
1020514,10,1,,,1,1.0
1020514,10,1,,,1,3.0
1020514,10,1,,,1,3.0
1020514,10,1,,,1,3.0
1020514,10,1,,,1,3.0
1020514,10,1,,,1,1.0
1020514,10,1,,,1,1.0
1020514,10,1,,,1,3.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,-88,
1510111,15,1,,,1,1.0
1510111,15,1,,,1,2.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,4.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,3.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,1.0
1510111,15,1,,,1,2.0
1510111,15,1,,,1,2.0
1510111,15,1,,,1,2.0
1510111,15,1,,,2,
1510111,15,1,,,2,
1510111,15,1,,,1,2.0
1510111,15,1,,,1,2.0
1510111,15,1,,,1,2.0
1210114,12,1,,,1,1.0
1210114,12,1,,,1,1.0
1210114,12,1,,,1,2.0
1210114,12,1,,,1,2.0
1210114,12,1,,,1,3.0
1210114,12,1,,,1,2.0
1210114,12,1,,,1,2.0
1210114,12,1,,,1,4.0
1210114,12,1,,,1,4.0
1210114,12,1,,,1,2.0
1210114,12,1,,,1,1.0
1210114,12,1,,,1,1.0
1210114,12,1,,,1,1.0
1210114,12,1,,,1,1.0
1210114,12,1,,,1,3.0
1210114,12,1,,,1,4.0
1210114,12,1,,,1,4.0
1210114,12,1,,,1,3.0
1210114,12,1,,,1,4.0
1210114,12,1,,,1,3.0
1210114,12,1,,,1,4.0
1210114,12,1,,,1,4.0
1210114,12,1,,,1,4.0
1210114,12,1,,,1,4.0
1210114,12,1,,,1,4.0
1210114,12,1,,,1,1.0
1210114,12,1,,,1,1.0
1210114,12,1,,,1,1.0
1312313,13,1,,,1,1.0
1312313,13,1,,,1,3.0
1312313,13,1,,,1,2.0
1312313,13,1,,,1,3.0
1311112,13,1,,,1,-88.0
1311112,13,1,,,1,-88.0
1311112,13,1,,,1,3.0
1311112,13,1,,,1,3.0
1311112,13,1,,,1,-88.0
1311112,13,1,,,1,4.0
1311112,13,1,,,1,1.0
1311112,13,1,,,1,3.0
1311112,13,1,,,1,1.0
1311112,13,1,,,1,1.0
1311112,13,1,,,1,1.0
1311112,13,1,,,2,
1311112,13,1,,,1,4.0
1311112,13,1,,,1,2.0
1311112,13,1,,,1,2.0
1311112,13,1,,,1,-88.0
1311112,13,1,,,1,-88.0
1311112,13,1,,,1,4.0
1311112,13,1,,,1,4.0
1311112,13,1,,,1,3.0
1610111,16,1,,,1,2.0
1610111,16,1,,,1,2.0
1610111,16,1,,,1,1.0
1610111,16,1,,,1,1.0
1610111,16,1,,,1,2.0
1610111,16,3,Cuba,407.0,2,
1610111,16,1,,,1,4.0
1610111,16,1,,,1,4.0
1610111,16,1,,,1,4.0
1610111,16,1,,,1,4.0
1610111,16,1,,,1,3.0
1610111,16,1,,,1,1.0
1610111,16,1,,,1,2.0
1610111,16,1,,,1,2.0
1610111,16,1,,,1,2.0
1610111,16,1,,,1,-88.0
1610111,16,1,,,1,1.0
820316,8,1,,,1,2.0
820316,8,1,,,1,1.0
820316,8,1,,,1,1.0
820316,8,1,,,1,2.0
820316,8,1,,,1,2.0
820316,8,1,,,1,1.0
820316,8,1,,,1,4.0
820316,8,1,,,1,1.0
820316,8,1,,,1,1.0
820316,8,1,,,1,4.0
820316,8,1,,,1,4.0
820316,8,1,,,1,4.0
820316,8,1,,,1,4.0
820316,8,1,,,1,2.0
820316,8,1,,,1,2.0
820316,8,1,,,1,2.0
820316,8,1,,,1,2.0
820316,8,1,,,1,4.0
510912,5,1,,,3,
510912,5,1,,,1,2.0
510912,5,1,,,1,4.0
510912,5,1,,,1,4.0
510912,5,1,,,-88,
510912,5,1,,,-88,
510912,5,1,,,-88,
510912,5,1,,,1,2.0
510912,5,1,,,1,3.0
510912,5,1,,,1,3.0
510912,5,1,,,1,2.0
510912,5,1,,,1,1.0
510912,5,1,,,1,3.0
510912,5,1,,,1,2.0
510912,5,1,,,1,2.0
1410824,14,1,,,1,2.0
1410824,14,1,,,1,4.0
1410824,14,1,,,1,4.0
1410824,14,1,,,1,2.0
1410824,14,1,,,1,1.0
1410824,14,1,,,1,2.0
1410824,14,1,,,1,2.0
1410824,14,1,,,1,2.0
1410824,14,1,,,1,3.0
1410824,14,1,,,1,3.0
1410824,14,1,,,1,3.0
1410824,14,1,,,1,3.0
1410824,14,1,,,1,3.0
1410824,14,1,,,1,3.0
1410824,14,1,,,1,1.0
1410824,14,1,,,1,3.0
1410824,14,1,,,1,3.0
1410824,14,1,,,1,3.0
1410824,14,1,,,1,3.0
1410824,14,1,,,1,3.0
1410824,14,1,,,1,1.0
1410824,14,1,,,1,1.0
1410824,14,1,,,1,2.0
1410824,14,1,,,1,2.0
1410824,14,1,,,1,1.0
1410824,14,1,,,1,1.0
1410824,14,1,,,1,4.0
1410824,14,1,,,1,4.0
1410824,14,1,,,1,4.0
1410824,14,1,,,1,1.0
1030614,10,1,,,1,1.0
1030614,10,1,,,1,1.0
1030614,10,1,,,1,2.0
1030614,10,1,,,1,2.0
1030614,10,1,,,1,1.0
1030614,10,1,,,1,1.0
1030614,10,1,,,1,2.0
1030614,10,1,,,1,1.0
1030614,10,1,,,1,2.0
1030614,10,1,,,1,1.0
1030614,10,1,,,1,1.0
1030614,10,1,,,1,2.0
310216,3,1,,,1,4.0
310216,3,1,,,1,4.0
310216,3,1,,,1,4.0
310216,3,1,,,1,1.0
310216,3,1,,,1,4.0
310216,3,1,,,1,2.0
310216,3,1,,,1,1.0
310216,3,1,,,1,1.0
310216,3,1,,,1,2.0
310216,3,1,,,1,1.0
310216,3,1,,,1,1.0
310216,3,1,,,1,1.0
310216,3,1,,,1,4.0
310216,3,1,,,1,4.0
310216,3,1,,,1,2.0
310216,3,3,Colombia,505.0,1,3.0
310216,3,3,Colombia,505.0,1,-88.0
310216,3,3,Colombia,505.0,1,-88.0
310216,3,3,Colombia,505.0,1,3.0
310216,3,1,,,1,2.0
310216,3,1,,,1,2.0
310216,3,1,,,1,1.0
310216,3,1,,,1,1.0
310216,3,1,,,1,1.0
310216,3,1,,,1,1.0
310216,3,1,,,1,1.0
310216,3,1,,,1,1.0
310216,3,1,,,1,3.0
310216,3,1,,,1,3.0
1410113,14,2,,,2,
1410113,14,1,,,1,4.0
1410113,14,1,,,1,4.0
1410113,14,1,,,1,4.0
1410113,14,1,,,1,4.0
1410113,14,1,,,1,4.0
1410113,14,1,,,1,4.0
1410113,14,1,,,2,
1410113,14,1,,,2,
1410113,14,1,,,1,1.0
1410113,14,1,,,1,1.0
1410113,14,1,,,1,1.0
1410113,14,1,,,1,1.0
1410113,14,1,,,1,1.0
1410113,14,1,,,1,1.0
1410113,14,1,,,1,1.0
1410113,14,1,,,1,1.0
1410113,14,3,Colombia,505.0,2,
1410113,14,3,Colombia,505.0,2,
1410113,14,3,Colombia,505.0,2,
1410113,14,1,,,2,
1311012,13,1,,,1,3.0
1311012,13,1,,,1,3.0
1311012,13,1,,,2,
1311012,13,1,,,1,2.0
1311012,13,1,,,1,3.0
1311012,13,1,,,1,3.0
1311012,13,1,,,2,
1311012,13,1,,,2,
1311012,13,1,,,2,
1311012,13,1,,,2,
1311012,13,1,,,1,1.0
1311012,13,1,,,1,1.0
1311012,13,1,,,1,1.0
1311012,13,1,,,1,1.0
1311012,13,1,,,1,3.0
1311012,13,1,,,2,
1311012,13,1,,,2,
1311012,13,1,,,2,
1311012,13,1,,,1,-88.0
1311012,13,1,,,2,
1030121,10,1,,,1,2.0
1030121,10,1,,,1,2.0
1030121,10,1,,,1,2.0
1030121,10,1,,,1,-88.0
1030121,10,1,,,1,2.0
1030121,10,1,,,1,2.0
1030121,10,1,,,3,
1030121,10,1,,,1,1.0
1030121,10,1,,,1,1.0
1030121,10,1,,,1,4.0
1030121,10,1,,,1,4.0
1030121,10,1,,,1,-88.0
1030121,10,1,,,1,4.0
1030121,10,1,,,1,2.0
1030121,10,1,,,1,3.0
1030121,10,1,,,1,1.0
1030121,10,1,,,1,1.0
1312313,13,1,,,2,
1312313,13,1,,,1,4.0
1312313,13,1,,,1,1.0
1312313,13,1,,,2,
1312313,13,1,,,1,1.0
1312313,13,1,,,2,
1312313,13,2,,,2,
1312313,13,1,,,2,
810217,8,1,,,1,3.0
810217,8,1,,,1,2.0
810217,8,1,,,2,
810217,8,1,,,1,2.0
810217,8,1,,,1,3.0
810217,8,1,,,1,1.0
810217,8,1,,,1,1.0
810217,8,1,,,1,1.0
810217,8,1,,,1,4.0
810217,8,1,,,1,-88.0
810217,8,1,,,1,-88.0
910113,9,1,,,1,-88.0
910113,9,1,,,1,-88.0
910113,9,1,,,1,4.0
910113,9,1,,,1,4.0
910113,9,1,,,1,2.0
310113,3,1,,,1,3.0
310113,3,1,,,1,1.0
310113,3,1,,,1,1.0
310113,3,1,,,1,1.0
310113,3,1,,,1,2.0
310113,3,1,,,1,2.0
310113,3,1,,,1,2.0
310113,3,1,,,1,3.0
310113,3,1,,,1,4.0
310113,3,1,,,1,1.0
310113,3,1,,,1,1.0
310113,3,1,,,1,1.0
310113,3,1,,,1,2.0
310113,3,1,,,2,
310113,3,1,,,1,2.0
310113,3,1,,,2,
310113,3,1,,,2,
310113,3,1,,,1,4.0
310113,3,1,,,1,4.0
310113,3,1,,,1,4.0
310113,3,1,,,2,
310113,3,1,,,2,
310113,3,1,,,2,
1310116,13,1,,,1,4.0
1310116,13,1,,,2,
1310116,13,3,Venezuela,513.0,1,3.0
1310116,13,3,Perú,509.0,1,3.0
810614,8,1,,,1,2.0
810614,8,1,,,1,1.0
810614,8,1,,,1,4.0
810614,8,1,,,1,2.0
810614,8,1,,,1,1.0
810614,8,1,,,1,4.0
810614,8,1,,,1,2.0
810614,8,1,,,1,2.0
810614,8,1,,,1,1.0
810614,8,1,,,1,2.0
810614,8,1,,,1,2.0
810614,8,1,,,1,2.0
810614,8,1,,,1,2.0
810614,8,1,,,1,2.0
810614,8,1,,,1,2.0
110112,1,1,,,1,3.0
110112,1,1,,,1,2.0
110112,1,1,,,1,3.0
110112,1,1,,,1,2.0
110112,1,1,,,1,1.0
110112,1,1,,,2,
110112,1,1,,,1,3.0
110112,1,1,,,2,
110112,1,1,,,1,2.0
110112,1,1,,,1,2.0
110112,1,1,,,1,1.0
110112,1,1,,,1,2.0
1240116,12,1,,,1,-88.0
1240116,12,1,,,1,1.0
1240116,12,1,,,1,2.0
1240116,12,1,,,1,1.0
1240116,12,1,,,1,3.0
1240116,12,1,,,1,4.0
1240116,12,2,,,1,-88.0
1240116,12,1,,,1,1.0
1240116,12,1,,,1,1.0
1240116,12,1,,,1,1.0
1240116,12,1,,,1,4.0
1240116,12,1,,,1,2.0
1240116,12,1,,,1,2.0
1240116,12,1,,,1,3.0
1240116,12,1,,,1,3.0
910112,9,1,,,1,-88.0
910112,9,1,,,1,2.0
910112,9,1,,,1,2.0
910112,9,1,,,1,1.0
910112,9,1,,,1,1.0
910112,9,1,,,1,2.0
910112,9,1,,,1,2.0
910112,9,1,,,1,1.0
910112,9,1,,,1,3.0
910112,9,1,,,1,3.0
910112,9,1,,,1,3.0
910112,9,1,,,1,2.0
910112,9,1,,,1,2.0
910112,9,1,,,1,2.0
910112,9,1,,,1,2.0
910112,9,1,,,1,2.0
910112,9,1,,,1,2.0
910112,9,1,,,1,2.0
910112,9,1,,,1,1.0
910112,9,1,,,1,1.0
910112,9,1,,,1,1.0
910112,9,1,,,1,1.0
910112,9,1,,,2,
910112,9,1,,,1,3.0
910112,9,1,,,2,
910112,9,1,,,1,2.0
910112,9,1,,,1,2.0
310112,3,1,,,1,2.0
310112,3,1,,,1,2.0
310112,3,1,,,1,2.0
310112,3,1,,,1,2.0
310112,3,1,,,1,2.0
310112,3,1,,,1,2.0
310112,3,1,,,1,2.0
310112,3,1,,,1,-88.0
310112,3,1,,,1,1.0
310112,3,1,,,1,1.0
310112,3,1,,,1,1.0
310112,3,1,,,1,1.0
310112,3,1,,,1,3.0
310112,3,1,,,1,4.0
310112,3,1,,,1,4.0
310112,3,1,,,1,2.0
310112,3,1,,,1,2.0
310112,3,1,,,1,2.0
310112,3,1,,,1,4.0
310112,3,1,,,2,
310112,3,1,,,1,2.0
310112,3,1,,,1,2.0
310112,3,1,,,1,2.0
310112,3,1,,,1,3.0
310112,3,1,,,1,2.0
310112,3,1,,,1,-88.0
310112,3,1,,,1,2.0
310112,3,1,,,1,2.0
310112,3,1,,,1,2.0
1312212,13,1,,,1,2.0
1312212,13,1,,,1,2.0
1312212,13,1,,,1,1.0
1312212,13,1,,,1,3.0
1312212,13,1,,,1,1.0
1312212,13,1,,,1,3.0
1312212,13,1,,,1,2.0
1312212,13,3,Argentina,501.0,1,2.0
1312212,13,1,,,1,2.0
1312212,13,1,,,1,3.0
1312212,13,1,,,1,1.0
1312212,13,1,,,1,1.0
1312212,13,1,,,1,3.0
1312212,13,1,,,1,3.0
1312212,13,1,,,2,
1312212,13,1,,,1,2.0
1312212,13,1,,,2,
1312212,13,1,,,1,2.0
730314,7,1,,,1,1.0
730314,7,1,,,1,-88.0
730314,7,1,,,1,1.0
730314,7,1,,,1,4.0
730314,7,1,,,2,
730314,7,1,,,1,2.0
730314,7,1,,,1,1.0
730314,7,1,,,1,2.0
730314,7,1,,,1,2.0
730314,7,1,,,1,2.0
730314,7,1,,,1,4.0
730314,7,1,,,1,4.0
730314,7,1,,,1,2.0
730314,7,1,,,1,2.0
730314,7,1,,,1,1.0
730314,7,1,,,1,1.0
730314,7,1,,,1,2.0
1410113,14,1,,,1,2.0
1410113,14,1,,,1,2.0
1410113,14,1,,,2,
1410113,14,1,,,1,4.0
